time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,0.07194393886797887,1.3061516837897729,19.11466189646443,0.18434691680873616,0.0959048122369186,0.0,-0.4394562886964656,1.886868092117876,5.096997593029354,0.12397094394870273,0.06538274845004519,0.0,448.37368991747053,447.38922351912174,447.4010517571655,447.6763646359214
3.1800000000000024,0.043857531543586896,1.4226021429298477,19.420250887114896,0.19160097599995574,0.10041475176237746,0.0,-0.4971185605939618,1.9953931900168713,5.089039892395892,0.11392698020121825,0.0897672790651886,0.0,432.910222035383,434.9619330597445,434.120418391818,433.2902111189584
3.2400000000000024,0.012501131331469769,1.5451661103068448,19.722692457085056,0.19837878152788413,0.10563839913250028,0.0,-0.548519506943413,2.0905887569780663,4.99251043635674,0.11096502084013922,0.08101320019101928,0.0,404.37555528429516,403.5931221960051,404.31963056101347,404.06536984530004
3.3000000000000025,-0.022616648139187085,1.6746463003409455,20.024818150253726,0.20490156209613009,0.11053437916913555,0.0,-0.6225068186459007,2.2259145233412556,5.077595660147643,0.10378335723111269,0.08274682701310357,0.0,463.5966493703003,463.7379526380391,464.4468582259065,463.89301156123435
3.3600000000000025,-0.06198041837473563,1.811828289067882,20.329434838095484,0.21143993509481174,0.11565090389134713,0.0,-0.6900466757604296,2.3472883620390324,5.075958511781063,0.11772424184869573,0.08990268407585156,0.0,437.2137703827271,437.81574234818504,437.53172012673,438.7015777112104
3.4200000000000026,-0.10567965988223325,1.956742168133109,20.63550249838701,0.21876695995498974,0.12088969913132797,0.0,-0.7670562039545823,2.4837049354052185,5.125652088516525,0.12969974688005395,0.08155788818837348,0.0,455.6577804817658,454.9961616017937,454.5601823728171,455.5320141138071
3.4800000000000026,-0.15417859781268442,2.1101120651897216,20.945132816293125,0.22605886272557374,0.1257477123599049,0.0,-0.8499913134456057,2.6291835891531465,5.194575122730092,0.09543171667532856,0.07975865858563555,0.0,462.7070327665809,462.57035004858426,463.9947748991893,461.30829089778047
3.5400000000000027,-0.20752187959684387,2.2719273643121287,21.257096734376447,0.2317367588206274,0.13005495103647569,0.0,-0.9285048152528045,2.7650327213047845,5.203785136929595,0.09298261139029006,0.046808301452595645,0.0,446.7407043052143,444.0489941411629,445.0696544201361,444.8767126455461
3.6000000000000028,-0.26594992026590103,2.4425106078344863,21.57181396540959,0.23678007495017717,0.13267251692277426,0.0,-1.0192884800128508,2.9213888444875766,5.285973453969409,0.05268360131529577,0.03635270557851899,0.0,470.77496593277033,469.9660541946624,469.7979978825985,466.6671832792097
3.660000000000003,-0.32986049952104524,2.6225218470483425,21.891310963670293,0.23972444914029456,0.1344497208475124,0.0,-1.1111875166286966,3.0790499287061333,5.363197591290565,0.040646840391304395,0.010653691151857122,0.0,470.3248423699165,468.3300567005306,469.89657256389825,468.96370587104093
3.720000000000003,-0.3985472709320236,2.8106797485276873,22.209903781373463,0.2424495652144696,0.13514321488144354,0.0,-1.1784735435005416,3.1930580115065843,5.256844423562098,0.05356811315451605,0.01330855935193743,0.0,409.5925872994566,409.8285729392877,409.8992463307041,411.0475574021855
3.780000000000003,-0.4724199706174312,3.0077110193653365,22.530208841009184,0.24601100478605353,0.13584015419772832,0.0,-1.2838895657260325,3.3746629544697995,5.418785859704313,0.06895775168452847,0.007994525353992447,0.0,496.76296634257125,496.37294163768695,494.73483511019236,495.8688819111781
3.840000000000003,-0.5520582855955708,3.214674702725341,22.85612328384848,0.2504336621168397,0.13630065228988464,0.0,-1.3707185218764713,3.5243207543276736,5.444520942638353,0.08183147610007145,0.007028052183051863,0.0,456.3022509080437,456.2249574455297,456.5713522554862,457.6015340290594
3.900000000000003,-0.6368404803860586,3.4305434914384727,23.18301775569858,0.254864717659423,0.1368018131896811,0.0,-1.4553640144757005,3.6715447938603365,5.4515301029959,0.04882067827386471,0.01087844866085582,0.0,450.6648408093856,450.975906320528,454.03448622059415,451.38154788191594
3.960000000000003,-0.726451406315247,3.654814954839367,23.508466615857625,0.2579785141135096,0.13780929488769544,0.0,-1.5317550681251408,3.8043032055858714,5.396730343957722,0.057428846642555466,0.026565865988384823,0.0,432.82451604256175,434.14301967805534,430.4870158978955,431.2167933602561
4.020000000000002,-0.8203490112209953,3.8864920895334034,23.828391974797178,0.2616637438907343,0.13982580607814565,0.0,-1.598369611089274,3.9185025988062017,5.267798031174894,0.06839781032512643,0.044892482417706506,0.0,406.0823831083287,407.72399410788404,405.33299433207907,406.32088233809753
